OrderID,CustomerID,ProductID,OrderDate,ShipDate,ShipMode,Sales,Order_Year,Order_Month,Order_Day,Order_Weekday,Shipping_Delay,Log_Sales,Scaled_Sales
CA-2017-143308,RC-19825,OFF-FA-10000621,2017-04-11,2017-04-11,Same Day,10.74,2017,4,11,1,0,2.4630018143999504,0.0005819630096905
CA-2018-132682,TH-21235,OFF-SU-10004231,2018-08-06,2018-10-06,Second Class,23.76,2018,8,6,0,61,3.209229447816396,0.0013259887742398
CA-2018-132682,TH-21235,OFF-PA-10000474,2018-08-06,2018-10-06,Second Class,85.056,2018,8,6,0,61,4.454998247129704,0.0048287386408923
CA-2018-132682,TH-21235,TEC-PH-10004042,2018-08-06,2018-10-06,Second Class,381.576,2018,8,6,0,61,5.946927326340246,0.0217733254077255
CA-2018-130351,RB-19570,OFF-AP-10004532,2018-05-12,2018-08-12,First Class,61.44,2018,5,12,5,92,4.134206095647231,0.0034792061942259
CA-2018-130351,RB-19570,OFF-PA-10002137,2018-05-12,2018-08-12,First Class,38.9,2018,5,12,5,92,3.686376323895818,0.0021911615910813
CA-2018-130351,RB-19570,TEC-AC-10003832,2018-05-12,2018-08-12,First Class,99.39,2018,5,12,5,92,4.609062600703435,0.0056478527199284
US-2018-168116,GT-14635,TEC-MA-10004125,2018-04-11,2018-04-11,Same Day,7999.98,2018,4,11,2,0,8.98731931315946,0.4571257724696066
US-2018-168116,GT-14635,OFF-AP-10002457,2018-04-11,2018-04-11,Same Day,167.44,2018,4,11,2,0,5.126579603293727,0.0095365588088364
CA-2015-157784,MC-17845,TEC-AC-10003911,2015-05-07,2015-08-07,First Class,479.97,2015,5,7,3,92,6.175804898098298,0.0273960343998197
CA-2015-157784,MC-17845,OFF-LA-10001934,2015-05-07,2015-08-07,First Class,14.62,2015,5,7,3,92,2.74855214441154,0.0008036849733196
CA-2015-157784,MC-17845,OFF-PA-10000304,2015-05-07,2015-08-07,First Class,19.44,2015,5,7,3,92,3.017493765335504,0.0010791230827764
CA-2018-114552,Dl-13600,FUR-FU-10002960,2018-02-09,2018-08-09,Standard Class,15.072,2018,2,9,4,181,2.7770786275126333,0.0008295144391857
CA-2017-163755,AS-10285,FUR-FU-10003394,2017-04-11,2017-08-11,Second Class,209.88,2017,4,11,1,122,5.351289251314142,0.0119617856481201
CA-2015-112158,DP-13165,TEC-AC-10003628,2015-02-12,2015-04-12,First Class,119.96,2015,2,12,3,59,4.795459912431223,0.0068233219961788
CA-2015-112158,DP-13165,FUR-BO-10003272,2015-02-12,2015-04-12,First Class,883.92,2015,2,12,3,59,6.7854972454417855,0.0504796908967247
CA-2015-112158,DP-13165,OFF-BI-10000050,2015-02-12,2015-04-12,First Class,46.72,2015,2,12,3,59,3.8653505972297153,0.0026380342084988
CA-2015-113887,TH-21550,OFF-PA-10004071,2015-05-04,2015-07-04,First Class,55.48,2015,5,4,0,61,4.033886593184986,0.003138622971744
CA-2018-146136,AP-10915,OFF-EN-10001219,2018-03-09,2018-07-09,Standard Class,24.448,2018,3,9,4,122,3.236637154446843,0.0013653044213988
CA-2015-153150,Dl-13600,OFF-BI-10003355,2015-01-07,2015-06-07,Second Class,19.92,2015,1,7,2,151,3.040705639196722,0.0011065526040501
CA-2015-104472,CK-12325,OFF-BI-10001658,2015-02-06,2015-07-06,Standard Class,59.808,2015,2,6,4,150,4.107721359263739,0.0033859458218953
CA-2015-104472,CK-12325,FUR-FU-10000246,2015-02-06,2015-07-06,Standard Class,73.32,2015,2,6,4,150,4.308380094505583,0.0041580868457502
CA-2017-114713,SC-20695,OFF-SU-10004664,2017-07-07,2017-12-07,Standard Class,45.584,2017,7,7,4,153,3.841257134534819,0.0025731176748177
US-2017-150861,EG-13900,OFF-PA-10001954,2017-03-12,2017-06-12,First Class,182.72,2017,3,12,6,92,5.213412859457593,0.0104097319027161
US-2017-150861,EG-13900,FUR-TA-10002228,2017-03-12,2017-06-12,First Class,400.032,2017,3,12,6,92,5.994041224621432,0.0228279905006996
US-2017-150861,EG-13900,OFF-ST-10004634,2017-03-12,2017-06-12,First Class,33.63,2017,3,12,6,92,3.5447203584143305,0.0018900083054304
US-2017-150861,EG-13900,FUR-CH-10002965,2017-03-12,2017-06-12,First Class,542.646,2017,3,12,6,92,6.298298299741716,0.0309776441401342
US-2017-150861,EG-13900,OFF-LA-10001317,2017-03-12,2017-06-12,First Class,6.3,2017,3,12,6,92,1.9878743481543453,0.0003282399379087
CA-2015-132500,GZ-14470,TEC-AC-10001383,2015-08-09,2015-12-09,Standard Class,49.98,2015,8,9,6,122,3.9314333989479695,0.0028243263738161
CA-2015-112326,PO-19195,OFF-LA-10003223,2015-04-01,2015-08-01,Standard Class,11.784,2015,4,1,2,122,2.548194389023919,0.0006416222184608
CA-2015-112326,PO-19195,OFF-ST-10002743,2015-04-01,2015-08-01,Standard Class,272.736,2015,4,1,2,122,5.612164138270425,0.0155536814589122
CA-2015-112326,PO-19195,OFF-BI-10004094,2015-04-01,2015-08-01,Standard Class,3.54,2015,4,1,2,122,1.5129270120532563,0.0001705201905848
CA-2018-126074,RF-19735,OFF-BI-10003638,2018-02-10,2018-06-10,Standard Class,58.05,2018,2,10,5,120,4.078384542643371,0.0032854852002303
CA-2018-126074,RF-19735,FUR-FU-10003577,2018-02-10,2018-06-10,Standard Class,157.74,2018,2,10,5,120,5.0672676436627295,0.0089822538997636
CA-2018-126074,RF-19735,OFF-AR-10003478,2018-02-10,2018-06-10,Standard Class,56.98,2018,2,10,5,120,4.06009812349351,0.0032243402257243
CA-2018-126074,RF-19735,OFF-BI-10000546,2018-02-10,2018-06-10,Standard Class,2.88,2018,2,10,5,120,1.355835153635182,0.0001328045988335
CA-2017-110499,YC-21895,TEC-CO-10002095,2017-07-04,2017-09-04,First Class,1199.976,2017,7,4,1,62,7.090889838533103,0.0685406591793978
CA-2016-135272,MS-17830,FUR-FU-10002759,2016-07-12,2016-12-12,Standard Class,79.92,2016,7,12,1,153,4.393461012299545,0.0045352427632636
CA-2018-126046,JC-16105,OFF-LA-10004484,2018-03-11,2018-07-11,Standard Class,12.39,2018,3,11,6,122,2.594508159703081,0.0006762519890688
US-2016-157014,BM-11785,OFF-BI-10001098,2016-03-10,2016-06-10,Second Class,32.07,2016,3,10,3,92,3.4986265269937014,0.0018008623612909
US-2016-157014,BM-11785,TEC-AC-10002167,2016-03-10,2016-06-10,Second Class,24.0,2016,3,10,3,92,3.218875824868201,0.0013397035348766
US-2016-157014,BM-11785,FUR-BO-10004409,2016-03-10,2016-06-10,Second Class,35.49,2016,3,10,3,92,3.597038250448356,0.001996297700366
US-2016-157014,BM-11785,TEC-AC-10000057,2016-03-10,2016-06-10,Second Class,47.984,2016,3,10,3,92,3.891493714175653,0.0027102652811863
CA-2015-134313,RA-19915,OFF-AR-10001897,2015-01-11,2015-07-11,Standard Class,43.176,2015,1,11,6,181,3.7881816551877994,0.0024355129097613
CA-2015-134313,RA-19915,TEC-PH-10001795,2015-01-11,2015-07-11,Standard Class,1983.968,2015,1,11,6,181,7.593358072084547,0.1133417534344332
CA-2016-140921,AA-10375,FUR-FU-10003347,2016-03-02,2016-05-02,First Class,28.4,2016,3,2,2,61,3.380994674344636,0.001591140813219
CA-2016-140921,AA-10375,TEC-AC-10004901,2016-03-02,2016-05-02,First Class,149.97,2016,3,2,2,61,5.017081141579645,0.0085382385241454
US-2018-156083,JL-15175,OFF-PA-10001560,2018-04-11,2018-11-11,Standard Class,9.664,2018,4,11,2,214,2.366873582876408,0.0005204751661686
US-2017-137547,EB-13705,TEC-PH-10002365,2017-07-03,2017-12-03,Standard Class,21.072,2017,7,3,0,153,3.094309836914985,0.001172383455107
CA-2017-161669,EM-14095,OFF-BI-10001294,2017-07-11,2017-09-11,First Class,37.44,2017,7,11,1,62,3.649098584102092,0.0021077301305405
CA-2017-161669,EM-14095,OFF-BI-10001636,2017-07-11,2017-09-11,First Class,26.976,2017,7,11,1,62,3.3313469997610747,0.0015097665667736
CA-2017-161669,EM-14095,OFF-SU-10002503,2017-07-11,2017-09-11,First Class,11.36,2017,7,11,1,62,2.514465452029545,0.0006173928080023
CA-2017-161669,EM-14095,OFF-LA-10004093,2017-07-11,2017-09-11,First Class,14.62,2017,7,11,1,62,2.74855214441154,0.0008036849733196
CA-2018-107503,GA-14725,FUR-FU-10003878,2018-01-01,2018-06-01,Standard Class,48.896,2018,1,1,0,151,3.909940839223821,0.0027623813716063
CA-2015-107755,CK-12760,TEC-AC-10000710,2015-07-02,2015-12-02,Standard Class,115.36,2015,7,2,3,153,4.756688833627001,0.0065604557506391
CA-2015-125612,BK-11260,OFF-PA-10001019,2015-03-08,2015-08-08,Standard Class,39.96,2015,3,8,6,153,3.712595980731253,0.0022517351172274
CA-2015-125612,BK-11260,OFF-SU-10002537,2015-03-08,2015-08-08,Standard Class,102.3,2015,3,8,6,153,4.637637376125593,0.0058141441926503
CA-2015-125612,BK-11260,OFF-ST-10003221,2015-03-08,2015-08-08,Standard Class,21.36,2015,3,8,6,153,3.1072736482868986,0.0011888411678712
CA-2017-134474,AJ-10795,TEC-AC-10001714,2017-05-01,2017-07-01,Second Class,191.472,2017,5,1,0,61,5.259950688602846,0.0109098635072734
CA-2017-134474,AJ-10795,OFF-AR-10003958,2017-05-01,2017-07-01,Second Class,5.248,2017,5,1,0,61,1.8322614125373848,0.0002681235704504
CA-2017-134474,AJ-10795,TEC-PH-10002923,2017-05-01,2017-07-01,Second Class,59.184,2017,5,1,0,61,4.09740653625792,0.0033502874442394
CA-2015-136742,GP-14740,OFF-BI-10003719,2015-06-04,2015-10-04,Standard Class,44.91,2015,6,4,3,122,3.826682958261131,0.0025346020553626
CA-2017-158099,PK-18910,OFF-BI-10000545,2017-03-09,2017-05-09,First Class,1141.47,2017,3,9,3,61,7.040947864217918,0.0651973434051487
CA-2017-158099,PK-18910,TEC-PH-10002496,2017-03-09,2017-05-09,First Class,280.782,2017,3,9,3,61,5.641133722335764,0.0160134688092627
CA-2017-105494,PC-18745,OFF-ST-10002205,2017-10-11,2017-12-11,First Class,155.82,2017,10,11,2,61,5.055098650802776,0.0088725358146687
CA-2017-105494,PC-18745,OFF-BI-10003364,2017-10-11,2017-12-11,First Class,70.008,2017,10,11,2,61,4.262792546750183,0.0039688231489616
CA-2017-140634,HL-15040,OFF-EN-10001099,2017-03-10,2017-06-10,Second Class,15.648,2017,3,10,4,92,2.8122900890913334,0.0008624298647141
US-2017-114622,JR-16210,OFF-BI-10004716,2017-10-04,2017-12-04,First Class,8.904,2017,10,4,2,61,2.29293871594224,0.0004770450908185
CA-2017-130477,LC-17140,OFF-PA-10002947,2017-08-04,2017-12-04,Standard Class,20.04,2017,8,4,4,122,3.046425387869509,0.0011134099843686
CA-2017-130477,LC-17140,OFF-ST-10002583,2017-08-04,2017-12-04,Standard Class,64.96,2017,8,4,4,122,4.189048497691398,0.0036803560168997
CA-2017-130477,LC-17140,OFF-PA-10000019,2017-08-04,2017-12-04,Standard Class,12.96,2017,8,4,4,122,2.6361960973342264,0.0007088245455814
CA-2018-137596,BE-11335,TEC-PH-10001494,2018-02-09,2018-07-09,Standard Class,1199.8,2018,2,9,4,150,7.090743280319252,0.0685306016882641
CA-2018-137596,BE-11335,TEC-AC-10004666,2018-02-09,2018-07-09,Standard Class,1928.78,2018,2,9,4,150,7.565161285764313,0.1101880442259886
CA-2018-137596,BE-11335,OFF-ST-10003816,2018-02-09,2018-07-09,Standard Class,352.38,2018,2,9,4,150,5.867543965188504,0.0201049247762522
CA-2017-165218,RW-19630,OFF-EN-10000056,2017-05-03,2017-11-03,Standard Class,149.352,2017,5,3,2,184,5.012979211640709,0.0085029230155055
CA-2017-165218,RW-19630,OFF-ST-10001558,2017-05-03,2017-11-03,Standard Class,12.992,2017,5,3,2,184,2.638485737716301,0.0007106531803329
CA-2015-138296,RC-19825,OFF-ST-10002444,2015-05-12,2015-12-12,Standard Class,24.56,2015,5,12,1,214,3.241028629509334,0.0013717046430293
CA-2016-115091,JJ-15760,OFF-AR-10000658,2016-05-10,2016-09-10,Standard Class,46.2,2016,5,10,1,123,3.8543938925915096,0.0026083188937856
CA-2016-115091,JJ-15760,OFF-AP-10000696,2016-05-10,2016-09-10,Standard Class,28.84,2016,5,10,1,123,3.3958497753355603,0.0016162845410532
CA-2018-114216,RK-19300,OFF-PA-10002195,2018-02-09,2018-06-09,Standard Class,12.192,2018,2,9,4,120,2.579610585257298,0.0006649373115434
US-2018-111745,RA-19885,TEC-AC-10003911,2018-05-11,2018-06-11,First Class,159.99,2018,5,11,4,31,5.081342251254203,0.0091108297807341
CA-2018-131156,KH-16360,FUR-FU-10001940,2018-03-04,2018-07-04,Standard Class,25.472,2018,3,4,6,122,3.276087570619311,0.0014238207334493
CA-2017-120859,CV-12805,OFF-EN-10001335,2017-01-09,2017-04-09,First Class,21.88,2017,1,9,0,90,3.130263166511597,0.0012185564825844
CA-2018-135279,BS-11800,OFF-LA-10004055,2018-09-04,2018-11-04,First Class,9.82,2018,9,4,1,61,2.381396273418336,0.0005293897605825
CA-2018-135279,BS-11800,OFF-AR-10004344,2018-09-04,2018-11-04,First Class,35.97,2018,9,4,1,61,3.61010677294854,0.0020237272216397
CA-2018-135279,BS-11800,OFF-PA-10004621,2018-09-04,2018-11-04,First Class,12.96,2018,9,4,1,61,2.6361960973342264,0.0007088245455814
CA-2018-135279,BS-11800,OFF-PA-10001281,2018-09-04,2018-11-04,First Class,191.6,2018,9,4,1,61,5.260615499364025,0.0109171780462797
CA-2018-135279,BS-11800,OFF-LA-10001613,2018-09-04,2018-11-04,First Class,8.64,2018,9,4,1,61,2.265921108622454,0.000461958854118
CA-2018-135279,BS-11800,OFF-ST-10001097,2018-09-04,2018-11-04,First Class,501.81,2018,9,4,1,61,6.220212365142023,0.0286440776177735
US-2018-103247,PO-19195,TEC-PH-10003555,2018-05-10,2018-08-10,Second Class,160.93,2018,5,10,3,92,5.08716414308538,0.0091645459265618
US-2018-103247,PO-19195,OFF-BI-10004492,2018-05-10,2018-08-10,Second Class,75.792,2018,5,10,3,92,4.341100468061236,0.0042993488803097
CA-2018-159366,BW-11110,TEC-MA-10000822,2018-07-01,2018-10-01,First Class,3059.982,2018,7,1,6,92,8.026491058496891,0.1748303969840327
CA-2016-157035,KB-16600,OFF-PA-10004156,2016-09-12,2016-12-12,First Class,34.02,2016,9,12,0,91,3.555919326857706,0.0019122947914653
CA-2017-144939,EB-13870,FUR-CH-10003199,2017-03-10,2017-08-10,Standard Class,599.292,2017,3,10,4,153,6.397416203498998,0.0342146705194477
CA-2016-146829,TS-21340,OFF-BI-10004022,2016-10-03,2016-10-03,Same Day,1.112,2016,10,3,0,0,0.7476353658440151,3.1772528808711894e-05
CA-2017-110023,TS-21610,OFF-BI-10001036,2017-09-09,2017-11-09,First Class,14.624,2017,9,9,5,61,2.748808193574378,0.0008039135526635
CA-2016-105312,MT-17815,OFF-EN-10002600,2016-06-11,2016-09-11,First Class,7.08,2016,6,11,5,92,2.089391872533004,0.0003728129099784
CA-2016-105312,MT-17815,OFF-BI-10002049,2016-06-11,2016-09-11,First Class,4.401,2016,6,11,5,92,1.686584121610754,0.0002197218943695
CA-2018-135034,AT-10735,TEC-PH-10003931,2018-01-08,2018-03-08,First Class,95.984,2018,1,8,0,59,4.574546016444282,0.0054532174085571
CA-2016-108665,KM-16225,FUR-FU-10002191,2016-06-07,2016-10-07,Standard Class,13.96,2016,6,7,1,122,2.7053799725463312,0.0007659693815682
CA-2016-108665,KM-16225,FUR-FU-10000965,2016-06-07,2016-10-07,Standard Class,155.82,2016,6,7,1,122,5.055098650802776,0.0088725358146687
CA-2016-108665,KM-16225,TEC-PH-10004188,2016-06-07,2016-10-07,Standard Class,124.95,2016,6,7,1,122,4.835885002798619,0.0071084747277534
CA-2016-108665,KM-16225,OFF-ST-10001526,2016-06-07,2016-10-07,Standard Class,601.65,2016,6,7,1,122,6.401336597034352,0.0343494180427047
CA-2017-102981,MO-17500,TEC-AC-10004761,2017-06-09,2017-09-09,Second Class,31.86,2017,6,9,4,92,3.492256112609122,0.0017888619457336
CA-2017-102981,MO-17500,FUR-BO-10001811,2017-06-09,2017-09-09,Second Class,722.352,2017,6,9,4,92,6.583895963985028,0.0412469140359946
CA-2018-115651,NS-18640,OFF-AR-10001130,2018-09-07,2018-12-07,First Class,8.84,2018,9,7,4,91,2.286455711064162,0.0004733878213154
CA-2018-115651,NS-18640,OFF-AP-10000055,2018-09-07,2018-12-07,First Class,58.464,2018,9,7,4,91,4.085371087422993,0.0033091431623289
US-2016-153500,DG-13300,FUR-FU-10000293,2016-03-07,2016-05-07,First Class,168.464,2016,3,7,0,61,5.132640514882155,0.009595075120887
US-2016-153500,DG-13300,OFF-PA-10001307,2016-03-07,2016-05-07,First Class,6.72,2016,3,7,0,61,2.0438143640366846,0.0003522407690232
US-2016-153500,DG-13300,FUR-FU-10004460,2016-03-07,2016-05-07,First Class,282.888,2016,3,7,0,61,5.648579794181224,0.0161338158338511
CA-2016-110667,NF-18595,OFF-AR-10000716,2016-04-04,2016-08-04,Standard Class,11.16,2016,4,4,0,122,2.498151876538021,0.000605963840805
CA-2016-110667,NF-18595,FUR-FU-10004622,2016-04-04,2016-08-04,Standard Class,108.4,2016,4,4,0,122,4.695010889987881,0.0061627276921703
CA-2016-110667,NF-18595,OFF-BI-10002735,2016-04-04,2016-08-04,Standard Class,82.344,2016,4,4,0,122,4.422976621002836,0.0046737618456959
CA-2016-110667,NF-18595,OFF-BI-10003529,2016-04-04,2016-08-04,Standard Class,9.088,2016,4,4,0,122,2.3113465986626185,0.0004875597406401
CA-2017-157686,BD-11620,FUR-CH-10001146,2017-01-10,2017-02-10,First Class,194.848,2017,1,10,1,31,5.277338848162839,0.0111027844735652
US-2017-143819,KD-16270,FUR-TA-10001095,2017-01-03,2017-05-03,Standard Class,836.592,2017,1,3,1,120,6.730531108412339,0.0477751400991371
US-2017-143819,KD-16270,OFF-PA-10003127,2017-01-03,2017-05-03,Standard Class,26.38,2017,1,3,1,120,3.3098128198603027,0.0014757082445254
US-2017-143819,KD-16270,OFF-ST-10003208,2017-01-03,2017-05-03,Standard Class,362.92,2017,1,3,1,120,5.896934063261749,0.020707231347554
US-2017-143819,KD-16270,TEC-MA-10003979,2017-01-03,2017-05-03,Standard Class,4899.93,2017,1,3,1,120,8.497180262008118,0.2799739236684425
CA-2017-167584,LC-16870,OFF-PA-10000029,2017-12-08,2017-12-08,Same Day,6.48,2017,12,8,4,0,2.012232791986386,0.0003385260083863
CA-2018-158407,LW-16990,FUR-FU-10001967,2018-04-06,2018-10-06,Standard Class,31.984,2018,4,6,4,183,3.496022595404599,0.001795947905396
CA-2018-158407,LW-16990,TEC-PH-10001819,2018-04-06,2018-10-06,Standard Class,71.984,2018,4,6,4,183,4.2902402390431735,0.0040817413448717
CA-2016-142755,CS-12355,OFF-PA-10001970,2016-04-09,2016-08-09,Standard Class,279.9,2016,4,9,5,122,5.637998734110198,0.0159630670639223
CA-2016-142755,CS-12355,TEC-AC-10002049,2016-04-09,2016-08-09,Standard Class,619.95,2016,4,9,5,122,6.431250563394042,0.0353951685412649
CA-2016-142755,CS-12355,OFF-PA-10000141,2016-04-09,2016-08-09,Standard Class,4.36,2016,4,9,5,122,1.6789639750827108,0.0002173789560941
CA-2016-142755,CS-12355,OFF-EN-10004459,2016-04-09,2016-08-09,Standard Class,15.28,2016,4,9,5,122,2.7899373605743945,0.0008414005650709
CA-2016-105970,PA-19060,OFF-AR-10003156,2016-02-03,2016-07-03,Standard Class,10.16,2016,2,3,2,151,2.412335956953165,0.0005488190048181
CA-2016-105970,PA-19060,OFF-EN-10001532,2016-02-03,2016-07-03,Standard Class,101.88,2016,2,3,2,151,4.633563260489309,0.0057901433615358
US-2017-114776,GG-14650,OFF-PA-10004100,2017-06-12,2017-07-12,First Class,19.44,2017,6,12,0,30,3.017493765335504,0.0010791230827764
US-2017-134908,JS-15940,OFF-ST-10003479,2017-05-06,2017-09-06,Standard Class,124.608,2017,5,6,5,123,4.833165946273221,0.0070889311938459
US-2017-134908,JS-15940,OFF-LA-10000973,2017-05-06,2017-09-06,Standard Class,7.56,2017,5,6,5,123,2.1471001901536506,0.0004002424312521
US-2017-148803,LR-16915,OFF-ST-10001476,2017-11-12,2017-11-12,Same Day,85.224,2017,11,12,6,0,4.456948561191141,0.0048383389733381
CA-2016-112452,NC-18340,OFF-AP-10003849,2016-04-04,2016-04-04,Same Day,644.076,2016,4,4,0,0,6.469368139311792,0.0367738448542846
CA-2016-112452,NC-18340,OFF-FA-10000735,2016-04-04,2016-04-04,Same Day,5.84,2016,4,4,0,0,1.922787731634459,0.0003019533133547
CA-2016-112452,NC-18340,OFF-BI-10003350,2016-04-04,2016-04-04,Same Day,12.76,2016,4,4,0,0,2.6217658325051976,0.000697395578384
CA-2016-112452,NC-18340,TEC-PH-10000307,2016-04-04,2016-04-04,Same Day,10.95,2016,4,4,0,0,2.48073127837752,0.0005939634252477
CA-2016-112452,NC-18340,TEC-CO-10004202,2016-04-04,2016-04-04,Same Day,599.98,2016,4,4,0,0,6.398561656111271,0.0342539861666066
CA-2017-149314,GB-14530,FUR-CH-10002126,2017-02-07,2017-07-07,Second Class,195.184,2017,2,7,1,150,5.2790529943665785,0.0111219851384567
CA-2015-126522,LT-16765,OFF-AR-10004042,2015-01-09,2015-05-09,Second Class,53.94,2015,1,9,4,120,4.006241680667128,0.0030506199243242
CA-2015-127964,AP-10720,TEC-PH-10004700,2015-03-03,2015-08-03,Standard Class,9.99,2015,3,3,1,153,2.39698576841553,0.0005391043827003
CA-2015-127964,AP-10720,OFF-BI-10004593,2015-03-03,2015-08-03,Standard Class,125.76,2015,3,3,1,153,4.84229553482272,0.0071547620449028
CA-2015-127964,AP-10720,OFF-BI-10003429,2015-03-03,2015-08-03,Standard Class,25.32,2015,3,3,1,153,3.2703291064571163,0.0014151347183793
CA-2015-117709,PM-18940,OFF-BI-10001294,2015-04-05,2015-08-05,Standard Class,46.8,2015,4,5,6,122,3.86702563949741,0.0026426057953778
CA-2016-125416,KC-16540,TEC-AC-10001552,2016-02-11,2016-02-11,Same Day,447.93,2016,2,11,3,0,6.106866973583819,0.0255651138547997
CA-2018-145226,DL-13315,FUR-FU-10004952,2018-08-12,2018-10-12,Second Class,109.48,2018,8,12,6,61,4.704834509101037,0.0062244441150362
CA-2018-145226,DL-13315,OFF-ST-10004123,2018-08-12,2018-10-12,Second Class,272.94,2018,8,12,6,61,5.6129091043066754,0.0155653390054535
CA-2018-145226,DL-13315,OFF-PA-10003172,2018-08-12,2018-10-12,Second Class,19.44,2018,8,12,6,61,3.017493765335504,0.0010791230827764
CA-2018-145226,DL-13315,OFF-ST-10002352,2018-08-12,2018-10-12,Second Class,31.92,2018,8,12,6,61,3.494080375808869,0.0017922906358928
CA-2017-113621,JE-15745,FUR-CH-10001270,2017-01-12,2017-05-12,Standard Class,172.5,2017,1,12,3,120,5.156177599386914,0.0098257116789301
CA-2017-113621,JE-15745,TEC-PH-10003931,2017-01-12,2017-05-12,Standard Class,179.97,2017,1,12,3,120,5.19833127167211,0.0102525836037522
CA-2017-130946,ZC-21910,TEC-AC-10001990,2017-08-04,2017-12-04,Standard Class,431.928,2017,8,4,4,122,6.07057143242095,0.0246506821893375
CA-2017-130946,ZC-21910,FUR-CH-10004540,2017-08-04,2017-12-04,Standard Class,95.984,2017,8,4,4,122,4.574546016444282,0.0054532174085571
CA-2017-130946,ZC-21910,OFF-BI-10004995,2017-08-04,2017-12-04,Standard Class,1088.792,2017,8,4,4,122,6.993742131325578,0.0621870677350312
CA-2018-133235,LH-16750,TEC-PH-10002660,2018-01-08,2018-04-08,First Class,271.96,2018,1,8,0,90,5.6093252643033145,0.0155093370661864
CA-2017-126004,BM-11140,FUR-FU-10001602,2017-04-12,2017-05-12,First Class,113.79,2017,4,12,2,30,4.743104372077405,0.0064707383581397
CA-2017-126004,BM-11140,TEC-AC-10001432,2017-04-12,2017-05-12,First Class,78.15,2017,4,12,2,30,4.371344786327021,0.0044340964035668
